tas,"	Year", Month, Country, ISO3, ISO2
22.0215,1901,1,BLZ,,
22.9561,1901,2,BLZ,,
24.3978,1901,3,BLZ,,
25.7207,1901,4,BLZ,,
26.8919,1901,5,BLZ,,
27.0921,1901,6,BLZ,,
26.2121,1901,7,BLZ,,
26.5924,1901,8,BLZ,,
26.4422,1901,9,BLZ,,
25.5898,1901,10,BLZ,,
22.9788,1901,11,BLZ,,
22.2944,1901,12,BLZ,,
21.2358,1902,1,BLZ,,
22.6131,1902,2,BLZ,,
25.1984,1902,3,BLZ,,
25.8903,1902,4,BLZ,,
27.2046,1902,5,BLZ,,
26.8845,1902,6,BLZ,,
26.6523,1902,7,BLZ,,
25.6786,1902,8,BLZ,,
27.5052,1902,9,BLZ,,
25.9745,1902,10,BLZ,,
24.2058,1902,11,BLZ,,
22.7067,1902,12,BLZ,,
22.5074,1903,1,BLZ,,
24.1607,1903,2,BLZ,,
24.8512,1903,3,BLZ,,
25.6039,1903,4,BLZ,,
26.4427,1903,5,BLZ,,
27.752,1903,6,BLZ,,
26.7847,1903,7,BLZ,,
26.7886,1903,8,BLZ,,
27.3015,1903,9,BLZ,,
25.3135,1903,10,BLZ,,
22.8758,1903,11,BLZ,,
21.4853,1903,12,BLZ,,
22.0921,1904,1,BLZ,,
23.0519,1904,2,BLZ,,
24.3598,1904,3,BLZ,,
26.0815,1904,4,BLZ,,
26.9572,1904,5,BLZ,,
26.9848,1904,6,BLZ,,
26.1597,1904,7,BLZ,,
26.4165,1904,8,BLZ,,
26.3971,1904,9,BLZ,,
25.3154,1904,10,BLZ,,
23.2416,1904,11,BLZ,,
22.5999,1904,12,BLZ,,
21.6528,1905,1,BLZ,,
23.0904,1905,2,BLZ,,
24.5044,1905,3,BLZ,,
25.9712,1905,4,BLZ,,
27.4316,1905,5,BLZ,,
27.3375,1905,6,BLZ,,
26.2631,1905,7,BLZ,,
26.6726,1905,8,BLZ,,
26.6101,1905,9,BLZ,,
25.7128,1905,10,BLZ,,
23.6448,1905,11,BLZ,,
22.6952,1905,12,BLZ,,
21.1646,1906,1,BLZ,,
21.9126,1906,2,BLZ,,
23.8694,1906,3,BLZ,,
25.3219,1906,4,BLZ,,
26.9037,1906,5,BLZ,,
26.6958,1906,6,BLZ,,
26.5636,1906,7,BLZ,,
26.4886,1906,8,BLZ,,
26.9375,1906,9,BLZ,,
25.536,1906,10,BLZ,,
23.704,1906,11,BLZ,,
22.1857,1906,12,BLZ,,
22.5724,1907,1,BLZ,,
22.6781,1907,2,BLZ,,
24.3976,1907,3,BLZ,,
25.9669,1907,4,BLZ,,
26.9046,1907,5,BLZ,,
26.861,1907,6,BLZ,,
25.7354,1907,7,BLZ,,
25.8869,1907,8,BLZ,,
26.0974,1907,9,BLZ,,
25.4135,1907,10,BLZ,,
23.8577,1907,11,BLZ,,
22.2531,1907,12,BLZ,,
21.3683,1908,1,BLZ,,
22.1983,1908,2,BLZ,,
24.4976,1908,3,BLZ,,
26.7921,1908,4,BLZ,,
27.5648,1908,5,BLZ,,
27.107,1908,6,BLZ,,
26.2636,1908,7,BLZ,,
26.3877,1908,8,BLZ,,
26.3276,1908,9,BLZ,,
24.7852,1908,10,BLZ,,
22.7365,1908,11,BLZ,,
22.5067,1908,12,BLZ,,
21.7977,1909,1,BLZ,,
22.7668,1909,2,BLZ,,
25.0586,1909,3,BLZ,,
26.2903,1909,4,BLZ,,
27.8542,1909,5,BLZ,,
26.7845,1909,6,BLZ,,
26.7173,1909,7,BLZ,,
26.6877,1909,8,BLZ,,
26.2502,1909,9,BLZ,,
25.2135,1909,10,BLZ,,
22.7356,1909,11,BLZ,,
22.4058,1909,12,BLZ,,
20.889,1910,1,BLZ,,
21.9839,1910,2,BLZ,,
22.5362,1910,3,BLZ,,
24.6162,1910,4,BLZ,,
26.3755,1910,5,BLZ,,
26.4234,1910,6,BLZ,,
26.01,1910,7,BLZ,,
26.4651,1910,8,BLZ,,
26.2502,1910,9,BLZ,,
25.1248,1910,10,BLZ,,
22.449,1910,11,BLZ,,
20.9253,1910,12,BLZ,,
21.9301,1911,1,BLZ,,
22.8668,1911,2,BLZ,,
24.4976,1911,3,BLZ,,
26.444,1911,4,BLZ,,
25.3232,1911,5,BLZ,,
25.9303,1911,6,BLZ,,
25.0339,1911,7,BLZ,,
26.3886,1911,8,BLZ,,
26.4511,1911,9,BLZ,,
25.9745,1911,10,BLZ,,
24.1322,1911,11,BLZ,,
22.8076,1911,12,BLZ,,
22.2187,1912,1,BLZ,,
21.3415,1912,2,BLZ,,
24.9186,1912,3,BLZ,,
27.2117,1912,4,BLZ,,
27.1037,1912,5,BLZ,,
26.6308,1912,6,BLZ,,
26.1636,1912,7,BLZ,,
26.4661,1912,8,BLZ,,
26.2511,1912,9,BLZ,,
25.6135,1912,10,BLZ,,
22.5931,1912,11,BLZ,,
22.8963,1912,12,BLZ,,
22.8469,1913,1,BLZ,,
24.0872,1913,2,BLZ,,
24.6238,1913,3,BLZ,,
24.1299,1913,4,BLZ,,
25.4599,1913,5,BLZ,,
25.6557,1913,6,BLZ,,
25.9425,1913,7,BLZ,,
26.3886,1913,8,BLZ,,
25.9647,1913,9,BLZ,,
24.9924,1913,10,BLZ,,
22.8023,1913,11,BLZ,,
22.1866,1913,12,BLZ,,
21.517,1914,1,BLZ,,
22.8442,1914,2,BLZ,,
22.6592,1914,3,BLZ,,
25.4621,1914,4,BLZ,,
25.9496,1914,5,BLZ,,
26.0744,1914,6,BLZ,,
26.5636,1914,7,BLZ,,
26.8773,1914,8,BLZ,,
26.0974,1914,9,BLZ,,
25.1248,1914,10,BLZ,,
22.943,1914,11,BLZ,,
23.0278,1914,12,BLZ,,
21.7986,1915,1,BLZ,,
22.1163,1915,2,BLZ,,
22.3209,1915,3,BLZ,,
24.2067,1915,4,BLZ,,
27.5026,1915,5,BLZ,,
27.4824,1915,6,BLZ,,
26.9222,1915,7,BLZ,,
26.8844,1915,8,BLZ,,
26.5884,1915,9,BLZ,,
25.4184,1915,10,BLZ,,
23.504,1915,11,BLZ,,
22.7303,1915,12,BLZ,,
23.2851,1916,1,BLZ,,
21.91,1916,2,BLZ,,
23.4359,1916,3,BLZ,,
25.0286,1916,4,BLZ,,
26.5183,1916,5,BLZ,,
26.3737,1916,6,BLZ,,
26.9113,1916,7,BLZ,,
26.1674,1916,8,BLZ,,
26.0298,1916,9,BLZ,,
24.9279,1916,10,BLZ,,
22.6473,1916,11,BLZ,,
22.7067,1916,12,BLZ,,
22.3319,1917,1,BLZ,,
22.5008,1917,2,BLZ,,
24.4797,1917,3,BLZ,,
25.4843,1917,4,BLZ,,
27.0301,1917,5,BLZ,,
26.5466,1917,6,BLZ,,
26.3864,1917,7,BLZ,,
26.4036,1917,8,BLZ,,
26.2702,1917,9,BLZ,,
25.1777,1917,10,BLZ,,
22.9792,1917,11,BLZ,,
21.4682,1917,12,BLZ,,
21.5883,1918,1,BLZ,,
23.5304,1918,2,BLZ,,
24.635,1918,3,BLZ,,
26.094,1918,4,BLZ,,
26.6487,1918,5,BLZ,,
26.4267,1918,6,BLZ,,
26.6523,1918,7,BLZ,,
26.5886,1918,8,BLZ,,
26.5511,1918,9,BLZ,,
26.2752,1918,10,BLZ,,
23.6414,1918,11,BLZ,,
22.4831,1918,12,BLZ,,
21.2358,1919,1,BLZ,,
23.0902,1919,2,BLZ,,
24.5976,1919,3,BLZ,,
25.2399,1919,4,BLZ,,
26.3764,1919,5,BLZ,,
26.2169,1919,6,BLZ,,
26.1636,1919,7,BLZ,,
26.4886,1919,8,BLZ,,
26.3511,1919,9,BLZ,,
25.7021,1919,10,BLZ,,
24.415,1919,11,BLZ,,
22.7067,1919,12,BLZ,,
22.5074,1920,1,BLZ,,
22.4057,1920,2,BLZ,,
24.3976,1920,3,BLZ,,
27.1454,1920,4,BLZ,,
27.13,1920,5,BLZ,,
26.134,1920,6,BLZ,,
26.0749,1920,7,BLZ,,
26.2349,1920,8,BLZ,,
26.3511,1920,9,BLZ,,
25.2135,1920,10,BLZ,,
23.0176,1920,11,BLZ,,
22.318,1920,12,BLZ,,
21.7295,1921,1,BLZ,,
22.6256,1921,2,BLZ,,
24.6386,1921,3,BLZ,,
25.8044,1921,4,BLZ,,
25.2387,1921,5,BLZ,,
26.3737,1921,6,BLZ,,
26.1535,1921,7,BLZ,,
26.3886,1921,8,BLZ,,
26.3284,1921,9,BLZ,,
25.1263,1921,10,BLZ,,
23.609,1921,11,BLZ,,
22.745,1921,12,BLZ,,
22.5774,1922,1,BLZ,,
23.3255,1922,2,BLZ,,
24.9363,1922,3,BLZ,,
26.8636,1922,4,BLZ,,
26.9209,1922,5,BLZ,,
26.7845,1922,6,BLZ,,
26.3587,1922,7,BLZ,,
26.8795,1922,8,BLZ,,
26.6511,1922,9,BLZ,,
25.4171,1922,10,BLZ,,
23.6414,1922,11,BLZ,,
22.8177,1922,12,BLZ,,
22.2327,1923,1,BLZ,,
22.9419,1923,2,BLZ,,
24.6848,1923,3,BLZ,,
26.3285,1923,4,BLZ,,
27.2041,1923,5,BLZ,,
26.8762,1923,6,BLZ,,
26.4668,1923,7,BLZ,,
26.6885,1923,8,BLZ,,
26.3927,1923,9,BLZ,,
25.1376,1923,10,BLZ,,
22.7995,1923,11,BLZ,,
22.9654,1923,12,BLZ,,
22.186,1924,1,BLZ,,
21.3367,1924,2,BLZ,,
24.2067,1924,3,BLZ,,
26.2184,1924,4,BLZ,,
27.3327,1924,5,BLZ,,
27.3924,1924,6,BLZ,,
26.701,1924,7,BLZ,,
26.731,1924,8,BLZ,,
26.4511,1924,9,BLZ,,
25.1478,1924,10,BLZ,,
22.6231,1924,11,BLZ,,
23.0562,1924,12,BLZ,,
22.8261,1925,1,BLZ,,
22.794,1925,2,BLZ,,
23.9137,1925,3,BLZ,,
24.9592,1925,4,BLZ,,
25.8557,1925,5,BLZ,,
26.2705,1925,6,BLZ,,
26.2636,1925,7,BLZ,,
26.7508,1925,8,BLZ,,
26.4003,1925,9,BLZ,,
26.2551,1925,10,BLZ,,
23.7422,1925,11,BLZ,,
22.6379,1925,12,BLZ,,
21.9531,1926,1,BLZ,,
22.5526,1926,2,BLZ,,
24.6097,1926,3,BLZ,,
25.9324,1926,4,BLZ,,
26.0751,1926,5,BLZ,,
26.8895,1926,6,BLZ,,
26.9373,1926,7,BLZ,,
26.6622,1926,8,BLZ,,
26.9321,1926,9,BLZ,,
25.8844,1926,10,BLZ,,
22.8264,1926,11,BLZ,,
23.2249,1926,12,BLZ,,
21.6334,1927,1,BLZ,,
23.9734,1927,2,BLZ,,
24.4673,1927,3,BLZ,,
26.2705,1927,4,BLZ,,
27.6963,1927,5,BLZ,,
27.6027,1927,6,BLZ,,
26.2515,1927,7,BLZ,,
27.1297,1927,8,BLZ,,
26.859,1927,9,BLZ,,
25.4746,1927,10,BLZ,,
23.3431,1927,11,BLZ,,
22.6999,1927,12,BLZ,,
21.4155,1928,1,BLZ,,
23.4452,1928,2,BLZ,,
24.6097,1928,3,BLZ,,
25.5473,1928,4,BLZ,,
26.1533,1928,5,BLZ,,
27.8435,1928,6,BLZ,,
26.7573,1928,7,BLZ,,
27.0445,1928,8,BLZ,,
27.1198,1928,9,BLZ,,
25.9872,1928,10,BLZ,,
23.3431,1928,11,BLZ,,
22.3651,1928,12,BLZ,,
22.8322,1929,1,BLZ,,
24.3214,1929,2,BLZ,,
25.459,1929,3,BLZ,,
27.1729,1929,4,BLZ,,
26.9989,1929,5,BLZ,,
26.4931,1929,6,BLZ,,
25.9718,1929,7,BLZ,,
26.4687,1929,8,BLZ,,
26.3474,1929,9,BLZ,,
25.5731,1929,10,BLZ,,
24.1835,1929,11,BLZ,,
21.9933,1929,12,BLZ,,
22.5096,1930,1,BLZ,,
22.8556,1930,2,BLZ,,
24.2067,1930,3,BLZ,,
25.0438,1930,4,BLZ,,
26.7584,1930,5,BLZ,,
26.3563,1930,6,BLZ,,
25.9336,1930,7,BLZ,,
26.7885,1930,8,BLZ,,
26.5632,1930,9,BLZ,,
25.7356,1930,10,BLZ,,
22.9772,1930,11,BLZ,,
21.6884,1930,12,BLZ,,
21.9276,1931,1,BLZ,,
22.9172,1931,2,BLZ,,
23.7778,1931,3,BLZ,,
25.4591,1931,4,BLZ,,
26.4889,1931,5,BLZ,,
26.8543,1931,6,BLZ,,
26.1431,1931,7,BLZ,,
26.9225,1931,8,BLZ,,
26.8833,1931,9,BLZ,,
25.7831,1931,10,BLZ,,
22.8636,1931,11,BLZ,,
23.6319,1931,12,BLZ,,
23.3287,1932,1,BLZ,,
23.9999,1932,2,BLZ,,
24.2969,1932,3,BLZ,,
25.6226,1932,4,BLZ,,
26.8764,1932,5,BLZ,,
26.6545,1932,6,BLZ,,
26.1999,1932,7,BLZ,,
26.6425,1932,8,BLZ,,
27.1365,1932,9,BLZ,,
25.6959,1932,10,BLZ,,
22.1716,1932,11,BLZ,,
22.9681,1932,12,BLZ,,
22.8468,1933,1,BLZ,,
24.0293,1933,2,BLZ,,
24.5059,1933,3,BLZ,,
27.0113,1933,4,BLZ,,
27.0555,1933,5,BLZ,,
26.6451,1933,6,BLZ,,
26.1924,1933,7,BLZ,,
26.2142,1933,8,BLZ,,
26.1179,1933,9,BLZ,,
25.3833,1933,10,BLZ,,
22.4048,1933,11,BLZ,,
22.2361,1933,12,BLZ,,
22.6163,1934,1,BLZ,,
22.631,1934,2,BLZ,,
23.274,1934,3,BLZ,,
26.1602,1934,4,BLZ,,
26.2986,1934,5,BLZ,,
26.3517,1934,6,BLZ,,
26.0961,1934,7,BLZ,,
26.8625,1934,8,BLZ,,
26.6199,1934,9,BLZ,,
25.516,1934,10,BLZ,,
23.4921,1934,11,BLZ,,
22.8924,1934,12,BLZ,,
21.5382,1935,1,BLZ,,
21.8898,1935,2,BLZ,,
24.4516,1935,3,BLZ,,
26.5248,1935,4,BLZ,,
27.299,1935,5,BLZ,,
27.0621,1935,6,BLZ,,
26.2637,1935,7,BLZ,,
26.3748,1935,8,BLZ,,
26.7757,1935,9,BLZ,,
25.4044,1935,10,BLZ,,
23.0499,1935,11,BLZ,,
22.4145,1935,12,BLZ,,
23.3857,1936,1,BLZ,,
24.0458,1936,2,BLZ,,
25.0815,1936,3,BLZ,,
26.1757,1936,4,BLZ,,
26.6497,1936,5,BLZ,,
26.8217,1936,6,BLZ,,
26.1956,1936,7,BLZ,,
26.8398,1936,8,BLZ,,
26.6196,1936,9,BLZ,,
26.1073,1936,10,BLZ,,
23.7694,1936,11,BLZ,,
22.5073,1936,12,BLZ,,
23.9826,1937,1,BLZ,,
23.9088,1937,2,BLZ,,
24.9148,1937,3,BLZ,,
26.3047,1937,4,BLZ,,
26.7847,1937,5,BLZ,,
26.9906,1937,6,BLZ,,
26.3109,1937,7,BLZ,,
26.5796,1937,8,BLZ,,
26.1513,1937,9,BLZ,,
25.0556,1937,10,BLZ,,
22.3003,1937,11,BLZ,,
22.2081,1937,12,BLZ,,
21.8633,1938,1,BLZ,,
22.5189,1938,2,BLZ,,
24.6817,1938,3,BLZ,,
24.8622,1938,4,BLZ,,
26.5284,1938,5,BLZ,,
26.2675,1938,6,BLZ,,
25.8137,1938,7,BLZ,,
26.1351,1938,8,BLZ,,
26.1507,1938,9,BLZ,,
24.6766,1938,10,BLZ,,
23.102,1938,11,BLZ,,
21.5271,1938,12,BLZ,,
22.4959,1939,1,BLZ,,
23.358,1939,2,BLZ,,
23.8619,1939,3,BLZ,,
25.8671,1939,4,BLZ,,
26.6769,1939,5,BLZ,,
26.3807,1939,6,BLZ,,
26.1636,1939,7,BLZ,,
26.4918,1939,8,BLZ,,
25.8313,1939,9,BLZ,,
25.4679,1939,10,BLZ,,
22.3063,1939,11,BLZ,,
23.048,1939,12,BLZ,,
21.2913,1940,1,BLZ,,
21.4459,1940,2,BLZ,,
24.2382,1940,3,BLZ,,
25.2037,1940,4,BLZ,,
26.3898,1940,5,BLZ,,
26.4799,1940,6,BLZ,,
26.5216,1940,7,BLZ,,
26.9904,1940,8,BLZ,,
26.6136,1940,9,BLZ,,
24.8212,1940,10,BLZ,,
23.2057,1940,11,BLZ,,
22.5466,1940,12,BLZ,,
21.8277,1941,1,BLZ,,
22.2917,1941,2,BLZ,,
24.0141,1941,3,BLZ,,
26.2569,1941,4,BLZ,,
26.0729,1941,5,BLZ,,
27.2907,1941,6,BLZ,,
26.1926,1941,7,BLZ,,
26.7207,1941,8,BLZ,,
26.3631,1941,9,BLZ,,
25.3009,1941,10,BLZ,,
22.8471,1941,11,BLZ,,
23.1448,1941,12,BLZ,,
21.0782,1942,1,BLZ,,
22.975,1942,2,BLZ,,
24.052,1942,3,BLZ,,
25.6006,1942,4,BLZ,,
27.4072,1942,5,BLZ,,
26.7756,1942,6,BLZ,,
26.0005,1942,7,BLZ,,
25.9528,1942,8,BLZ,,
25.7956,1942,9,BLZ,,
24.8462,1942,10,BLZ,,
22.9403,1942,11,BLZ,,
22.7723,1942,12,BLZ,,
22.1128,1943,1,BLZ,,
21.1892,1943,2,BLZ,,
23.2462,1943,3,BLZ,,
24.7243,1943,4,BLZ,,
26.0524,1943,5,BLZ,,
26.0814,1943,6,BLZ,,
25.9533,1943,7,BLZ,,
26.104,1943,8,BLZ,,
26.1577,1943,9,BLZ,,
24.3123,1943,10,BLZ,,
21.8106,1943,11,BLZ,,
21.4828,1943,12,BLZ,,
20.8632,1944,1,BLZ,,
23.186,1944,2,BLZ,,
24.7305,1944,3,BLZ,,
25.9778,1944,4,BLZ,,
26.2534,1944,5,BLZ,,
26.2983,1944,6,BLZ,,
26.4027,1944,7,BLZ,,
26.5668,1944,8,BLZ,,
26.1466,1944,9,BLZ,,
24.0211,1944,10,BLZ,,
22.8454,1944,11,BLZ,,
21.1444,1944,12,BLZ,,
22.1231,1945,1,BLZ,,
23.9538,1945,2,BLZ,,
25.2369,1945,3,BLZ,,
26.3546,1945,4,BLZ,,
26.5169,1945,5,BLZ,,
26.4879,1945,6,BLZ,,
26.7006,1945,7,BLZ,,
26.1368,1945,8,BLZ,,
25.8911,1945,9,BLZ,,
25.4766,1945,10,BLZ,,
22.8358,1945,11,BLZ,,
22.767,1945,12,BLZ,,
23.5692,1946,1,BLZ,,
23.8113,1946,2,BLZ,,
23.9904,1946,3,BLZ,,
25.8394,1946,4,BLZ,,
27.227,1946,5,BLZ,,
26.6098,1946,6,BLZ,,
25.7642,1946,7,BLZ,,
26.3146,1946,8,BLZ,,
26.3391,1946,9,BLZ,,
25.2019,1946,10,BLZ,,
24.6231,1946,11,BLZ,,
22.5304,1946,12,BLZ,,
23.8316,1947,1,BLZ,,
22.3308,1947,2,BLZ,,
24.4571,1947,3,BLZ,,
26.903,1947,4,BLZ,,
26.5134,1947,5,BLZ,,
26.7161,1947,6,BLZ,,
26.5035,1947,7,BLZ,,
26.4645,1947,8,BLZ,,
26.7367,1947,9,BLZ,,
26.3968,1947,10,BLZ,,
25.3068,1947,11,BLZ,,
23.0789,1947,12,BLZ,,
22.661,1948,1,BLZ,,
23.2181,1948,2,BLZ,,
24.2368,1948,3,BLZ,,
25.3212,1948,4,BLZ,,
26.3996,1948,5,BLZ,,
26.5673,1948,6,BLZ,,
26.1255,1948,7,BLZ,,
26.9731,1948,8,BLZ,,
26.4953,1948,9,BLZ,,
25.4623,1948,10,BLZ,,
24.0363,1948,11,BLZ,,
22.1436,1948,12,BLZ,,
22.8153,1949,1,BLZ,,
21.3526,1949,2,BLZ,,
24.7611,1949,3,BLZ,,
26.4743,1949,4,BLZ,,
26.3641,1949,5,BLZ,,
27.1007,1949,6,BLZ,,
26.7887,1949,7,BLZ,,
26.7758,1949,8,BLZ,,
26.3412,1949,9,BLZ,,
25.5595,1949,10,BLZ,,
21.3131,1949,11,BLZ,,
21.3447,1949,12,BLZ,,
22.0288,1950,1,BLZ,,
22.0969,1950,2,BLZ,,
22.9962,1950,3,BLZ,,
24.4366,1950,4,BLZ,,
26.1013,1950,5,BLZ,,
26.1558,1950,6,BLZ,,
25.9177,1950,7,BLZ,,
25.7781,1950,8,BLZ,,
25.8979,1950,9,BLZ,,
25.621,1950,10,BLZ,,
22.4495,1950,11,BLZ,,
21.2301,1950,12,BLZ,,
22.0841,1951,1,BLZ,,
22.0775,1951,2,BLZ,,
24.0216,1951,3,BLZ,,
26.0706,1951,4,BLZ,,
26.1073,1951,5,BLZ,,
27.4905,1951,6,BLZ,,
26.5098,1951,7,BLZ,,
27.2497,1951,8,BLZ,,
27.0767,1951,9,BLZ,,
25.9984,1951,10,BLZ,,
23.511,1951,11,BLZ,,
23.6578,1951,12,BLZ,,
23.0529,1952,1,BLZ,,
22.9208,1952,2,BLZ,,
26.2102,1952,3,BLZ,,
25.6906,1952,4,BLZ,,
26.4414,1952,5,BLZ,,
27.2593,1952,6,BLZ,,
25.8997,1952,7,BLZ,,
26.2353,1952,8,BLZ,,
27.2857,1952,9,BLZ,,
24.4348,1952,10,BLZ,,
23.8784,1952,11,BLZ,,
22.7195,1952,12,BLZ,,
22.1215,1953,1,BLZ,,
24.0706,1953,2,BLZ,,
25.5559,1953,3,BLZ,,
27.6945,1953,4,BLZ,,
27.177,1953,5,BLZ,,
28.0558,1953,6,BLZ,,
27.0298,1953,7,BLZ,,
27.5252,1953,8,BLZ,,
27.3252,1953,9,BLZ,,
25.5351,1953,10,BLZ,,
23.712,1953,11,BLZ,,
23.1237,1953,12,BLZ,,
23.0486,1954,1,BLZ,,
22.5003,1954,2,BLZ,,
24.84,1954,3,BLZ,,
25.9284,1954,4,BLZ,,
26.6826,1954,5,BLZ,,
26.7586,1954,6,BLZ,,
26.5403,1954,7,BLZ,,
26.9542,1954,8,BLZ,,
26.594,1954,9,BLZ,,
25.1751,1954,10,BLZ,,
22.9984,1954,11,BLZ,,
21.7741,1954,12,BLZ,,
22.2088,1955,1,BLZ,,
22.541,1955,2,BLZ,,
24.6583,1955,3,BLZ,,
26.2111,1955,4,BLZ,,
26.8599,1955,5,BLZ,,
27.3675,1955,6,BLZ,,
26.1433,1955,7,BLZ,,
27.1836,1955,8,BLZ,,
27.1004,1955,9,BLZ,,
25.2281,1955,10,BLZ,,
24.0307,1955,11,BLZ,,
22.8071,1955,12,BLZ,,
21.1959,1956,1,BLZ,,
23.7905,1956,2,BLZ,,
23.983,1956,3,BLZ,,
26.0734,1956,4,BLZ,,
26.4509,1956,5,BLZ,,
25.6787,1956,6,BLZ,,
26.172,1956,7,BLZ,,
26.8706,1956,8,BLZ,,
26.2621,1956,9,BLZ,,
25.6317,1956,10,BLZ,,
22.4988,1956,11,BLZ,,
22.7753,1956,12,BLZ,,
23.0871,1957,1,BLZ,,
23.7588,1957,2,BLZ,,
24.8225,1957,3,BLZ,,
26.4954,1957,4,BLZ,,
27.4721,1957,5,BLZ,,
27.5707,1957,6,BLZ,,
26.8669,1957,7,BLZ,,
27.3769,1957,8,BLZ,,
27.0093,1957,9,BLZ,,
25.2837,1957,10,BLZ,,
24.7235,1957,11,BLZ,,
22.067,1957,12,BLZ,,
21.3897,1958,1,BLZ,,
22.6997,1958,2,BLZ,,
25.5727,1958,3,BLZ,,
27.3533,1958,4,BLZ,,
27.0834,1958,5,BLZ,,
27.6525,1958,6,BLZ,,
26.6014,1958,7,BLZ,,
27.9044,1958,8,BLZ,,
27.5943,1958,9,BLZ,,
26.6554,1958,10,BLZ,,
25.7303,1958,11,BLZ,,
23.8189,1958,12,BLZ,,
23.165,1959,1,BLZ,,
25.0786,1959,2,BLZ,,
25.0226,1959,3,BLZ,,
26.3795,1959,4,BLZ,,
27.0862,1959,5,BLZ,,
27.5799,1959,6,BLZ,,
26.9807,1959,7,BLZ,,
27.2884,1959,8,BLZ,,
27.731,1959,9,BLZ,,
26.6235,1959,10,BLZ,,
23.6851,1959,11,BLZ,,
22.5927,1959,12,BLZ,,
22.857,1960,1,BLZ,,
23.0204,1960,2,BLZ,,
24.4031,1960,3,BLZ,,
26.4165,1960,4,BLZ,,
27.8204,1960,5,BLZ,,
26.4266,1960,6,BLZ,,
26.2997,1960,7,BLZ,,
26.6324,1960,8,BLZ,,
27.3104,1960,9,BLZ,,
26.9214,1960,10,BLZ,,
23.7648,1960,11,BLZ,,
22.0587,1960,12,BLZ,,
22.2224,1961,1,BLZ,,
23.1358,1961,2,BLZ,,
25.6566,1961,3,BLZ,,
26.3595,1961,4,BLZ,,
27.1356,1961,5,BLZ,,
26.6603,1961,6,BLZ,,
25.9765,1961,7,BLZ,,
26.7477,1961,8,BLZ,,
26.5747,1961,9,BLZ,,
24.8634,1961,10,BLZ,,
23.4055,1961,11,BLZ,,
23.0236,1961,12,BLZ,,
21.8268,1962,1,BLZ,,
22.5875,1962,2,BLZ,,
24.5293,1962,3,BLZ,,
25.8448,1962,4,BLZ,,
25.6274,1962,5,BLZ,,
26.6229,1962,6,BLZ,,
26.39,1962,7,BLZ,,
26.4622,1962,8,BLZ,,
26.3926,1962,9,BLZ,,
25.7571,1962,10,BLZ,,
22.6975,1962,11,BLZ,,
21.7742,1962,12,BLZ,,
22.4123,1963,1,BLZ,,
23.0225,1963,2,BLZ,,
24.7284,1963,3,BLZ,,
25.2192,1963,4,BLZ,,
26.2828,1963,5,BLZ,,
27.6459,1963,6,BLZ,,
26.8298,1963,7,BLZ,,
26.5632,1963,8,BLZ,,
26.4951,1963,9,BLZ,,
24.9465,1963,10,BLZ,,
23.6832,1963,11,BLZ,,
21.256,1963,12,BLZ,,
21.8773,1964,1,BLZ,,
23.4856,1964,2,BLZ,,
25.8135,1964,3,BLZ,,
27.1124,1964,4,BLZ,,
27.0524,1964,5,BLZ,,
25.857,1964,6,BLZ,,
25.9701,1964,7,BLZ,,
26.5782,1964,8,BLZ,,
26.2734,1964,9,BLZ,,
24.5006,1964,10,BLZ,,
23.411,1964,11,BLZ,,
22.4455,1964,12,BLZ,,
21.5867,1965,1,BLZ,,
23.3547,1965,2,BLZ,,
23.8897,1965,3,BLZ,,
24.6504,1965,4,BLZ,,
26.3428,1965,5,BLZ,,
26.2186,1965,6,BLZ,,
26.0588,1965,7,BLZ,,
26.1482,1965,8,BLZ,,
26.212,1965,9,BLZ,,
25.4623,1965,10,BLZ,,
23.4557,1965,11,BLZ,,
22.7965,1965,12,BLZ,,
21.6442,1966,1,BLZ,,
22.5488,1966,2,BLZ,,
23.3181,1966,3,BLZ,,
26.2002,1966,4,BLZ,,
26.7004,1966,5,BLZ,,
26.2273,1966,6,BLZ,,
26.0929,1966,7,BLZ,,
26.5738,1966,8,BLZ,,
26.2108,1966,9,BLZ,,
25.1597,1966,10,BLZ,,
21.4386,1966,11,BLZ,,
20.8669,1966,12,BLZ,,
21.5423,1967,1,BLZ,,
22.0603,1967,2,BLZ,,
23.741,1967,3,BLZ,,
25.2243,1967,4,BLZ,,
26.4689,1967,5,BLZ,,
26.6968,1967,6,BLZ,,
26.0547,1967,7,BLZ,,
26.5874,1967,8,BLZ,,
26.356,1967,9,BLZ,,
25.0249,1967,10,BLZ,,
22.8124,1967,11,BLZ,,
23.0743,1967,12,BLZ,,
21.8657,1968,1,BLZ,,
21.3058,1968,2,BLZ,,
22.7449,1968,3,BLZ,,
25.7492,1968,4,BLZ,,
26.5207,1968,5,BLZ,,
26.958,1968,6,BLZ,,
26.3878,1968,7,BLZ,,
26.8396,1968,8,BLZ,,
26.2651,1968,9,BLZ,,
25.1471,1968,10,BLZ,,
22.9105,1968,11,BLZ,,
22.3845,1968,12,BLZ,,
22.4697,1969,1,BLZ,,
23.573,1969,2,BLZ,,
24.5104,1969,3,BLZ,,
26.9019,1969,4,BLZ,,
27.4042,1969,5,BLZ,,
27.3363,1969,6,BLZ,,
26.9599,1969,7,BLZ,,
26.5013,1969,8,BLZ,,
26.8986,1969,9,BLZ,,
