tas,"	Year", Month, Country, ISO3, ISO2
25.4428,1901,1,BRA,,
25.6852,1901,2,BRA,,
25.4134,1901,3,BRA,,
24.6807,1901,4,BRA,,
24.2498,1901,5,BRA,,
23.6233,1901,6,BRA,,
23.9889,1901,7,BRA,,
24.5464,1901,8,BRA,,
25.4163,1901,9,BRA,,
25.9019,1901,10,BRA,,
25.3493,1901,11,BRA,,
25.2841,1901,12,BRA,,
25.4154,1902,1,BRA,,
25.878,1902,2,BRA,,
25.5431,1902,3,BRA,,
25.2931,1902,4,BRA,,
24.7728,1902,5,BRA,,
24.3457,1902,6,BRA,,
24.0495,1902,7,BRA,,
23.6911,1902,8,BRA,,
25.408,1902,9,BRA,,
25.5335,1902,10,BRA,,
25.9746,1902,11,BRA,,
26.0127,1902,12,BRA,,
25.3233,1903,1,BRA,,
25.7234,1903,2,BRA,,
25.7457,1903,3,BRA,,
25.0774,1903,4,BRA,,
24.1325,1903,5,BRA,,
24.0238,1903,6,BRA,,
23.7238,1903,7,BRA,,
24.1607,1903,8,BRA,,
25.2533,1903,9,BRA,,
25.3112,1903,10,BRA,,
25.4216,1903,11,BRA,,
25.7167,1903,12,BRA,,
25.0649,1904,1,BRA,,
25.4235,1904,2,BRA,,
25.2458,1904,3,BRA,,
24.9627,1904,4,BRA,,
23.6202,1904,5,BRA,,
23.057,1904,6,BRA,,
23.413,1904,7,BRA,,
23.8104,1904,8,BRA,,
24.9,1904,9,BRA,,
25.1578,1904,10,BRA,,
25.3359,1904,11,BRA,,
25.2219,1904,12,BRA,,
25.1291,1905,1,BRA,,
25.4753,1905,2,BRA,,
24.9352,1905,3,BRA,,
24.6405,1905,4,BRA,,
24.6035,1905,5,BRA,,
23.8587,1905,6,BRA,,
23.4819,1905,7,BRA,,
24.1923,1905,8,BRA,,
25.0692,1905,9,BRA,,
26.2031,1905,10,BRA,,
25.6534,1905,11,BRA,,
25.7393,1905,12,BRA,,
25.2387,1906,1,BRA,,
25.3513,1906,2,BRA,,
25.3431,1906,3,BRA,,
24.9139,1906,4,BRA,,
24.5172,1906,5,BRA,,
23.0143,1906,6,BRA,,
23.6138,1906,7,BRA,,
24.4442,1906,8,BRA,,
24.8271,1906,9,BRA,,
25.6293,1906,10,BRA,,
25.668,1906,11,BRA,,
25.5985,1906,12,BRA,,
25.2071,1907,1,BRA,,
25.4104,1907,2,BRA,,
25.713,1907,3,BRA,,
25.0019,1907,4,BRA,,
23.9344,1907,5,BRA,,
23.6279,1907,6,BRA,,
22.872,1907,7,BRA,,
23.7429,1907,8,BRA,,
25.2631,1907,9,BRA,,
25.4562,1907,10,BRA,,
25.5677,1907,11,BRA,,
25.8325,1907,12,BRA,,
25.6288,1908,1,BRA,,
25.9109,1908,2,BRA,,
25.5208,1908,3,BRA,,
25.1811,1908,4,BRA,,
24.4295,1908,5,BRA,,
23.7783,1908,6,BRA,,
23.9447,1908,7,BRA,,
23.624,1908,8,BRA,,
25.3185,1908,9,BRA,,
25.1056,1908,10,BRA,,
25.3861,1908,11,BRA,,
25.8156,1908,12,BRA,,
25.7951,1909,1,BRA,,
25.8793,1909,2,BRA,,
25.5469,1909,3,BRA,,
25.1736,1909,4,BRA,,
23.6469,1909,5,BRA,,
23.4954,1909,6,BRA,,
23.5171,1909,7,BRA,,
24.2436,1909,8,BRA,,
25.1402,1909,9,BRA,,
25.3059,1909,10,BRA,,
25.4995,1909,11,BRA,,
25.3486,1909,12,BRA,,
25.5646,1910,1,BRA,,
25.6468,1910,2,BRA,,
25.1937,1910,3,BRA,,
25.1564,1910,4,BRA,,
23.5008,1910,5,BRA,,
23.8132,1910,6,BRA,,
23.5883,1910,7,BRA,,
24.4406,1910,8,BRA,,
25.2904,1910,9,BRA,,
25.2594,1910,10,BRA,,
25.3558,1910,11,BRA,,
25.349,1910,12,BRA,,
25.2726,1911,1,BRA,,
25.7826,1911,2,BRA,,
24.8326,1911,3,BRA,,
24.8378,1911,4,BRA,,
24.2726,1911,5,BRA,,
23.0571,1911,6,BRA,,
23.0756,1911,7,BRA,,
23.9917,1911,8,BRA,,
24.9372,1911,9,BRA,,
25.3857,1911,10,BRA,,
26.0043,1911,11,BRA,,
25.8802,1911,12,BRA,,
25.5096,1912,1,BRA,,
25.6529,1912,2,BRA,,
25.6174,1912,3,BRA,,
25.2739,1912,4,BRA,,
24.4871,1912,5,BRA,,
23.6283,1912,6,BRA,,
22.413,1912,7,BRA,,
24.2288,1912,8,BRA,,
24.2782,1912,9,BRA,,
25.1787,1912,10,BRA,,
25.6648,1912,11,BRA,,
25.3029,1912,12,BRA,,
25.2876,1913,1,BRA,,
25.5254,1913,2,BRA,,
25.3925,1913,3,BRA,,
25.1836,1913,4,BRA,,
23.9629,1913,5,BRA,,
23.2471,1913,6,BRA,,
23.727,1913,7,BRA,,
23.8924,1913,8,BRA,,
24.7925,1913,9,BRA,,
25.5597,1913,10,BRA,,
25.9073,1913,11,BRA,,
25.4638,1913,12,BRA,,
25.8369,1914,1,BRA,,
25.5387,1914,2,BRA,,
25.7268,1914,3,BRA,,
25.0412,1914,4,BRA,,
23.8815,1914,5,BRA,,
24.174,1914,6,BRA,,
24.2315,1914,7,BRA,,
23.8094,1914,8,BRA,,
25.3626,1914,9,BRA,,
25.6757,1914,10,BRA,,
26.0031,1914,11,BRA,,
25.7589,1914,12,BRA,,
25.944,1915,1,BRA,,
25.7377,1915,2,BRA,,
25.679,1915,3,BRA,,
25.6111,1915,4,BRA,,
25.6675,1915,5,BRA,,
23.1536,1915,6,BRA,,
23.7383,1915,7,BRA,,
24.6544,1915,8,BRA,,
24.8876,1915,9,BRA,,
25.7494,1915,10,BRA,,
25.3486,1915,11,BRA,,
25.498,1915,12,BRA,,
25.5292,1916,1,BRA,,
25.5913,1916,2,BRA,,
25.1363,1916,3,BRA,,
25.0546,1916,4,BRA,,
24.1889,1916,5,BRA,,
22.5399,1916,6,BRA,,
22.9186,1916,7,BRA,,
24.1947,1916,8,BRA,,
25.6236,1916,9,BRA,,
25.2353,1916,10,BRA,,
25.4112,1916,11,BRA,,
25.0807,1916,12,BRA,,
24.9708,1917,1,BRA,,
24.842,1917,2,BRA,,
24.8985,1917,3,BRA,,
24.3538,1917,4,BRA,,
22.6981,1917,5,BRA,,
22.254,1917,6,BRA,,
22.5059,1917,7,BRA,,
23.2899,1917,8,BRA,,
24.6931,1917,9,BRA,,
25.0706,1917,10,BRA,,
25.0748,1917,11,BRA,,
25.0578,1917,12,BRA,,
25.042,1918,1,BRA,,
24.9086,1918,2,BRA,,
25.2893,1918,3,BRA,,
24.808,1918,4,BRA,,
24.0891,1918,5,BRA,,
23.2549,1918,6,BRA,,
22.9302,1918,7,BRA,,
23.6501,1918,8,BRA,,
24.9391,1918,9,BRA,,
25.5817,1918,10,BRA,,
25.7694,1918,11,BRA,,
25.5148,1918,12,BRA,,
25.674,1919,1,BRA,,
26.0504,1919,2,BRA,,
26.0848,1919,3,BRA,,
25.2359,1919,4,BRA,,
25.29,1919,5,BRA,,
24.2317,1919,6,BRA,,
23.8839,1919,7,BRA,,
23.415,1919,8,BRA,,
24.5535,1919,9,BRA,,
25.5344,1919,10,BRA,,
25.531,1919,11,BRA,,
25.4192,1919,12,BRA,,
25.5921,1920,1,BRA,,
25.7305,1920,2,BRA,,
25.4432,1920,3,BRA,,
25.1477,1920,4,BRA,,
23.8878,1920,5,BRA,,
22.7493,1920,6,BRA,,
22.6417,1920,7,BRA,,
23.3441,1920,8,BRA,,
24.9131,1920,9,BRA,,
25.8933,1920,10,BRA,,
25.6618,1920,11,BRA,,
25.2623,1920,12,BRA,,
25.2483,1921,1,BRA,,
25.3842,1921,2,BRA,,
25.2327,1921,3,BRA,,
24.5523,1921,4,BRA,,
24.2148,1921,5,BRA,,
21.9786,1921,6,BRA,,
21.8082,1921,7,BRA,,
24.0452,1921,8,BRA,,
24.5681,1921,9,BRA,,
25.2472,1921,10,BRA,,
24.8733,1921,11,BRA,,
25.5949,1921,12,BRA,,
25.3578,1922,1,BRA,,
25.3545,1922,2,BRA,,
25.1979,1922,3,BRA,,
24.6797,1922,4,BRA,,
23.659,1922,5,BRA,,
22.7558,1922,6,BRA,,
22.6978,1922,7,BRA,,
23.842,1922,8,BRA,,
24.7445,1922,9,BRA,,
24.6716,1922,10,BRA,,
25.1011,1922,11,BRA,,
24.9685,1922,12,BRA,,
25.0443,1923,1,BRA,,
25.121,1923,2,BRA,,
25.0485,1923,3,BRA,,
24.618,1923,4,BRA,,
23.117,1923,5,BRA,,
23.0231,1923,6,BRA,,
22.1502,1923,7,BRA,,
23.8557,1923,8,BRA,,
24.9094,1923,9,BRA,,
25.3086,1923,10,BRA,,
25.3799,1923,11,BRA,,
25.6912,1923,12,BRA,,
25.5478,1924,1,BRA,,
25.4219,1924,2,BRA,,
25.4808,1924,3,BRA,,
24.7834,1924,4,BRA,,
23.3995,1924,5,BRA,,
22.8834,1924,6,BRA,,
22.66,1924,7,BRA,,
22.7177,1924,8,BRA,,
24.4151,1924,9,BRA,,
24.3783,1924,10,BRA,,
25.137,1924,11,BRA,,
25.0816,1924,12,BRA,,
24.8965,1925,1,BRA,,
25.0677,1925,2,BRA,,
24.7,1925,3,BRA,,
25.0513,1925,4,BRA,,
23.8999,1925,5,BRA,,
22.5932,1925,6,BRA,,
22.5757,1925,7,BRA,,
24.3368,1925,8,BRA,,
24.7598,1925,9,BRA,,
25.1201,1925,10,BRA,,
25.3842,1925,11,BRA,,
25.6523,1925,12,BRA,,
25.5491,1926,1,BRA,,
25.7196,1926,2,BRA,,
25.7088,1926,3,BRA,,
24.9825,1926,4,BRA,,
23.5167,1926,5,BRA,,
23.5523,1926,6,BRA,,
22.7634,1926,7,BRA,,
24.1524,1926,8,BRA,,
25.5318,1926,9,BRA,,
25.3885,1926,10,BRA,,
25.7968,1926,11,BRA,,
25.2756,1926,12,BRA,,
25.0293,1927,1,BRA,,
25.1665,1927,2,BRA,,
25.0265,1927,3,BRA,,
24.6888,1927,4,BRA,,
23.5544,1927,5,BRA,,
22.3935,1927,6,BRA,,
22.2642,1927,7,BRA,,
23.6024,1927,8,BRA,,
24.6889,1927,9,BRA,,
25.1525,1927,10,BRA,,
25.6524,1927,11,BRA,,
25.3592,1927,12,BRA,,
25.4502,1928,1,BRA,,
25.6345,1928,2,BRA,,
25.3235,1928,3,BRA,,
25.2868,1928,4,BRA,,
23.9237,1928,5,BRA,,
23.3907,1928,6,BRA,,
22.7564,1928,7,BRA,,
23.1264,1928,8,BRA,,
24.5114,1928,9,BRA,,
25.1445,1928,10,BRA,,
25.4769,1928,11,BRA,,
25.1618,1928,12,BRA,,
25.5329,1929,1,BRA,,
25.314,1929,2,BRA,,
24.9706,1929,3,BRA,,
24.284,1929,4,BRA,,
23.0428,1929,5,BRA,,
22.9651,1929,6,BRA,,
22.8274,1929,7,BRA,,
23.7923,1929,8,BRA,,
24.9791,1929,9,BRA,,
25.4418,1929,10,BRA,,
25.1115,1929,11,BRA,,
24.9743,1929,12,BRA,,
25.1953,1930,1,BRA,,
25.2427,1930,2,BRA,,
25.4132,1930,3,BRA,,
24.814,1930,4,BRA,,
24.316,1930,5,BRA,,
23.9671,1930,6,BRA,,
22.9728,1930,7,BRA,,
24.2035,1930,8,BRA,,
24.7428,1930,9,BRA,,
25.1953,1930,10,BRA,,
25.345,1930,11,BRA,,
25.5114,1930,12,BRA,,
26.0197,1931,1,BRA,,
25.802,1931,2,BRA,,
25.4853,1931,3,BRA,,
25.2081,1931,4,BRA,,
23.6992,1931,5,BRA,,
22.9368,1931,6,BRA,,
23.149,1931,7,BRA,,
23.8836,1931,8,BRA,,
24.4413,1931,9,BRA,,
25.2312,1931,10,BRA,,
25.106,1931,11,BRA,,
25.2408,1931,12,BRA,,
25.0637,1932,1,BRA,,
25.5618,1932,2,BRA,,
25.1899,1932,3,BRA,,
25.4709,1932,4,BRA,,
23.8597,1932,5,BRA,,
23.3241,1932,6,BRA,,
23.8304,1932,7,BRA,,
23.6204,1932,8,BRA,,
25.0153,1932,9,BRA,,
25.4107,1932,10,BRA,,
25.8245,1932,11,BRA,,
25.2882,1932,12,BRA,,
25.3335,1933,1,BRA,,
25.4097,1933,2,BRA,,
25.12,1933,3,BRA,,
24.5199,1933,4,BRA,,
24.0432,1933,5,BRA,,
22.4001,1933,6,BRA,,
22.3603,1933,7,BRA,,
23.8937,1933,8,BRA,,
25.0946,1933,9,BRA,,
25.2572,1933,10,BRA,,
24.9909,1933,11,BRA,,
25.0551,1933,12,BRA,,
25.0627,1934,1,BRA,,
24.769,1934,2,BRA,,
24.8458,1934,3,BRA,,
24.4223,1934,4,BRA,,
23.7542,1934,5,BRA,,
23.2966,1934,6,BRA,,
22.8629,1934,7,BRA,,
23.8021,1934,8,BRA,,
24.6721,1934,9,BRA,,
24.7136,1934,10,BRA,,
25.38,1934,11,BRA,,
25.237,1934,12,BRA,,
25.3874,1935,1,BRA,,
25.133,1935,2,BRA,,
25.3332,1935,3,BRA,,
24.2327,1935,4,BRA,,
23.3859,1935,5,BRA,,
23.2951,1935,6,BRA,,
23.2743,1935,7,BRA,,
23.8411,1935,8,BRA,,
24.7071,1935,9,BRA,,
25.4685,1935,10,BRA,,
25.359,1935,11,BRA,,
25.809,1935,12,BRA,,
25.2986,1936,1,BRA,,
25.3039,1936,2,BRA,,
25.4029,1936,3,BRA,,
25.0622,1936,4,BRA,,
24.9045,1936,5,BRA,,
23.7108,1936,6,BRA,,
23.045,1936,7,BRA,,
23.6173,1936,8,BRA,,
25.1238,1936,9,BRA,,
25.8227,1936,10,BRA,,
25.4456,1936,11,BRA,,
25.4745,1936,12,BRA,,
25.2763,1937,1,BRA,,
25.7709,1937,2,BRA,,
25.4431,1937,3,BRA,,
24.5277,1937,4,BRA,,
23.5626,1937,5,BRA,,
23.5221,1937,6,BRA,,
23.351,1937,7,BRA,,
24.5958,1937,8,BRA,,
25.0222,1937,9,BRA,,
25.1448,1937,10,BRA,,
25.7739,1937,11,BRA,,
25.6087,1937,12,BRA,,
25.5695,1938,1,BRA,,
25.8879,1938,2,BRA,,
25.2354,1938,3,BRA,,
24.4989,1938,4,BRA,,
23.9008,1938,5,BRA,,
23.285,1938,6,BRA,,
23.4273,1938,7,BRA,,
23.7415,1938,8,BRA,,
24.9397,1938,9,BRA,,
25.0261,1938,10,BRA,,
25.2799,1938,11,BRA,,
25.3127,1938,12,BRA,,
25.4231,1939,1,BRA,,
25.2416,1939,2,BRA,,
25.2266,1939,3,BRA,,
24.5872,1939,4,BRA,,
24.4672,1939,5,BRA,,
23.535,1939,6,BRA,,
22.7518,1939,7,BRA,,
24.0005,1939,8,BRA,,
24.655,1939,9,BRA,,
25.6032,1939,10,BRA,,
25.5958,1939,11,BRA,,
25.5389,1939,12,BRA,,
25.4619,1940,1,BRA,,
25.7041,1940,2,BRA,,
25.4869,1940,3,BRA,,
25.0382,1940,4,BRA,,
24.6565,1940,5,BRA,,
23.4778,1940,6,BRA,,
24.0179,1940,7,BRA,,
23.8799,1940,8,BRA,,
24.9313,1940,9,BRA,,
25.4738,1940,10,BRA,,
25.3644,1940,11,BRA,,
26.1085,1940,12,BRA,,
25.7955,1941,1,BRA,,
26.1292,1941,2,BRA,,
25.6799,1941,3,BRA,,
25.8928,1941,4,BRA,,
24.6358,1941,5,BRA,,
23.2953,1941,6,BRA,,
23.6356,1941,7,BRA,,
24.8099,1941,8,BRA,,
24.1058,1941,9,BRA,,
25.8862,1941,10,BRA,,
25.7972,1941,11,BRA,,
26.005,1941,12,BRA,,
26.2564,1942,1,BRA,,
25.7398,1942,2,BRA,,
25.8146,1942,3,BRA,,
25.398,1942,4,BRA,,
24.1434,1942,5,BRA,,
22.9,1942,6,BRA,,
22.3665,1942,7,BRA,,
24.3412,1942,8,BRA,,
25.3922,1942,9,BRA,,
25.5612,1942,10,BRA,,
25.858,1942,11,BRA,,
25.2783,1942,12,BRA,,
25.3621,1943,1,BRA,,
25.3918,1943,2,BRA,,
25.202,1943,3,BRA,,
24.5034,1943,4,BRA,,
24.5286,1943,5,BRA,,
23.5829,1943,6,BRA,,
23.3258,1943,7,BRA,,
22.9692,1943,8,BRA,,
24.515,1943,9,BRA,,
26.0397,1943,10,BRA,,
25.6657,1943,11,BRA,,
25.1774,1943,12,BRA,,
25.4578,1944,1,BRA,,
25.546,1944,2,BRA,,
25.4031,1944,3,BRA,,
24.617,1944,4,BRA,,
24.0242,1944,5,BRA,,
23.5956,1944,6,BRA,,
23.2115,1944,7,BRA,,
24.7568,1944,8,BRA,,
25.5311,1944,9,BRA,,
26.2225,1944,10,BRA,,
25.5298,1944,11,BRA,,
26.0072,1944,12,BRA,,
25.6423,1945,1,BRA,,
25.331,1945,2,BRA,,
25.4867,1945,3,BRA,,
25.0176,1945,4,BRA,,
23.2768,1945,5,BRA,,
22.5488,1945,6,BRA,,
23.2919,1945,7,BRA,,
25.0599,1945,8,BRA,,
25.3376,1945,9,BRA,,
25.6492,1945,10,BRA,,
25.546,1945,11,BRA,,
25.3185,1945,12,BRA,,
25.2571,1946,1,BRA,,
25.7683,1946,2,BRA,,
25.3514,1946,3,BRA,,
24.7068,1946,4,BRA,,
24.4576,1946,5,BRA,,
23.3629,1946,6,BRA,,
23.0809,1946,7,BRA,,
24.0058,1946,8,BRA,,
25.4504,1946,9,BRA,,
25.7074,1946,10,BRA,,
25.9481,1946,11,BRA,,
25.4797,1946,12,BRA,,
25.5285,1947,1,BRA,,
25.7463,1947,2,BRA,,
25.1614,1947,3,BRA,,
24.8445,1947,4,BRA,,
24.1196,1947,5,BRA,,
23.6904,1947,6,BRA,,
22.7861,1947,7,BRA,,
23.9365,1947,8,BRA,,
24.9213,1947,9,BRA,,
25.106,1947,10,BRA,,
25.1477,1947,11,BRA,,
25.0271,1947,12,BRA,,
25.5888,1948,1,BRA,,
25.5859,1948,2,BRA,,
24.9014,1948,3,BRA,,
24.7213,1948,4,BRA,,
24.087,1948,5,BRA,,
23.6453,1948,6,BRA,,
23.6777,1948,7,BRA,,
23.8485,1948,8,BRA,,
25.0646,1948,9,BRA,,
25.4287,1948,10,BRA,,
25.3779,1948,11,BRA,,
25.5492,1948,12,BRA,,
25.1227,1949,1,BRA,,
24.9089,1949,2,BRA,,
25.4579,1949,3,BRA,,
24.1491,1949,4,BRA,,
23.5684,1949,5,BRA,,
23.6744,1949,6,BRA,,
22.7978,1949,7,BRA,,
23.6891,1949,8,BRA,,
25.0653,1949,9,BRA,,
25.1746,1949,10,BRA,,
25.533,1949,11,BRA,,
25.4862,1949,12,BRA,,
25.1846,1950,1,BRA,,
25.2541,1950,2,BRA,,
24.6371,1950,3,BRA,,
24.5733,1950,4,BRA,,
23.8454,1950,5,BRA,,
23.3278,1950,6,BRA,,
22.973,1950,7,BRA,,
24.0039,1950,8,BRA,,
25.2182,1950,9,BRA,,
25.3269,1950,10,BRA,,
25.3602,1950,11,BRA,,
25.1799,1950,12,BRA,,
25.0395,1951,1,BRA,,
25.2368,1951,2,BRA,,
25.2317,1951,3,BRA,,
23.8082,1951,4,BRA,,
23.7836,1951,5,BRA,,
22.7999,1951,6,BRA,,
22.7836,1951,7,BRA,,
23.8427,1951,8,BRA,,
25.3295,1951,9,BRA,,
25.695,1951,10,BRA,,
25.6609,1951,11,BRA,,
25.3017,1951,12,BRA,,
25.7659,1952,1,BRA,,
25.6198,1952,2,BRA,,
25.4734,1952,3,BRA,,
24.3573,1952,4,BRA,,
23.9028,1952,5,BRA,,
22.5595,1952,6,BRA,,
23.2535,1952,7,BRA,,
24.2065,1952,8,BRA,,
24.8829,1952,9,BRA,,
25.6017,1952,10,BRA,,
25.419,1952,11,BRA,,
25.3253,1952,12,BRA,,
25.6947,1953,1,BRA,,
25.487,1953,2,BRA,,
25.3529,1953,3,BRA,,
24.5924,1953,4,BRA,,
24.3802,1953,5,BRA,,
23.4139,1953,6,BRA,,
22.367,1953,7,BRA,,
24.6844,1953,8,BRA,,
25.4388,1953,9,BRA,,
25.5663,1953,10,BRA,,
25.6856,1953,11,BRA,,
25.4644,1953,12,BRA,,
25.5888,1954,1,BRA,,
25.6419,1954,2,BRA,,
25.256,1954,3,BRA,,
25.3141,1954,4,BRA,,
24.0854,1954,5,BRA,,
23.785,1954,6,BRA,,
23.0687,1954,7,BRA,,
24.3722,1954,8,BRA,,
25.5122,1954,9,BRA,,
25.6512,1954,10,BRA,,
25.4173,1954,11,BRA,,
25.4183,1954,12,BRA,,
25.2621,1955,1,BRA,,
25.3479,1955,2,BRA,,
25.2344,1955,3,BRA,,
24.5869,1955,4,BRA,,
23.7326,1955,5,BRA,,
23.3966,1955,6,BRA,,
22.4713,1955,7,BRA,,
24.1986,1955,8,BRA,,
25.4224,1955,9,BRA,,
25.3637,1955,10,BRA,,
25.276,1955,11,BRA,,
25.3182,1955,12,BRA,,
25.3352,1956,1,BRA,,
25.0056,1956,2,BRA,,
25.1501,1956,3,BRA,,
24.2029,1956,4,BRA,,
23.4553,1956,5,BRA,,
22.3317,1956,6,BRA,,
22.9083,1956,7,BRA,,
23.2023,1956,8,BRA,,
25.0167,1956,9,BRA,,
25.1951,1956,10,BRA,,
25.0524,1956,11,BRA,,
25.3191,1956,12,BRA,,
24.8528,1957,1,BRA,,
25.2672,1957,2,BRA,,
24.8045,1957,3,BRA,,
24.2977,1957,4,BRA,,
24.4562,1957,5,BRA,,
23.5247,1957,6,BRA,,
22.614,1957,7,BRA,,
24.4192,1957,8,BRA,,
25.0184,1957,9,BRA,,
25.9855,1957,10,BRA,,
25.5926,1957,11,BRA,,
25.9783,1957,12,BRA,,
25.9824,1958,1,BRA,,
26.2872,1958,2,BRA,,
25.5592,1958,3,BRA,,
25.0841,1958,4,BRA,,
24.3749,1958,5,BRA,,
23.9597,1958,6,BRA,,
24.0434,1958,7,BRA,,
24.014,1958,8,BRA,,
25.3578,1958,9,BRA,,
25.7155,1958,10,BRA,,
25.7638,1958,11,BRA,,
26.0635,1958,12,BRA,,
25.5165,1959,1,BRA,,
25.7621,1959,2,BRA,,
25.2019,1959,3,BRA,,
25.4395,1959,4,BRA,,
24.3328,1959,5,BRA,,
23.2682,1959,6,BRA,,
23.7981,1959,7,BRA,,
24.1429,1959,8,BRA,,
25.283,1959,9,BRA,,
25.8715,1959,10,BRA,,
25.5244,1959,11,BRA,,
25.9401,1959,12,BRA,,
25.4809,1960,1,BRA,,
25.4728,1960,2,BRA,,
25.1152,1960,3,BRA,,
24.6474,1960,4,BRA,,
23.324,1960,5,BRA,,
23.0559,1960,6,BRA,,
23.0398,1960,7,BRA,,
23.9992,1960,8,BRA,,
25.2408,1960,9,BRA,,
25.8876,1960,10,BRA,,
25.3478,1960,11,BRA,,
25.5191,1960,12,BRA,,
25.6271,1961,1,BRA,,
25.4802,1961,2,BRA,,
25.632,1961,3,BRA,,
25.3284,1961,4,BRA,,
24.4492,1961,5,BRA,,
23.2288,1961,6,BRA,,
23.6503,1961,7,BRA,,
25.2149,1961,8,BRA,,
26.2987,1961,9,BRA,,
26.0389,1961,10,BRA,,
26.0989,1961,11,BRA,,
25.4159,1961,12,BRA,,
25.5438,1962,1,BRA,,
25.6771,1962,2,BRA,,
25.6178,1962,3,BRA,,
24.9148,1962,4,BRA,,
23.9141,1962,5,BRA,,
22.8358,1962,6,BRA,,
22.5361,1962,7,BRA,,
24.4354,1962,8,BRA,,
25.7778,1962,9,BRA,,
25.3444,1962,10,BRA,,
26.0434,1962,11,BRA,,
25.7362,1962,12,BRA,,
25.8965,1963,1,BRA,,
25.4575,1963,2,BRA,,
25.5524,1963,3,BRA,,
25.0949,1963,4,BRA,,
23.9669,1963,5,BRA,,
23.1624,1963,6,BRA,,
23.6122,1963,7,BRA,,
24.9591,1963,8,BRA,,
26.3245,1963,9,BRA,,
27.1175,1963,10,BRA,,
26.2356,1963,11,BRA,,
25.892,1963,12,BRA,,
25.8576,1964,1,BRA,,
26.0477,1964,2,BRA,,
25.5364,1964,3,BRA,,
25.3135,1964,4,BRA,,
24.0042,1964,5,BRA,,
22.9543,1964,6,BRA,,
23.059,1964,7,BRA,,
24.6494,1964,8,BRA,,
25.4534,1964,9,BRA,,
25.1896,1964,10,BRA,,
25.2396,1964,11,BRA,,
25.3605,1964,12,BRA,,
25.375,1965,1,BRA,,
25.6063,1965,2,BRA,,
24.9175,1965,3,BRA,,
24.7902,1965,4,BRA,,
24.4411,1965,5,BRA,,
23.8373,1965,6,BRA,,
23.6082,1965,7,BRA,,
24.5765,1965,8,BRA,,
25.911,1965,9,BRA,,
26.061,1965,10,BRA,,
25.8746,1965,11,BRA,,
25.9439,1965,12,BRA,,
26.1041,1966,1,BRA,,
26.0693,1966,2,BRA,,
25.8063,1966,3,BRA,,
25.2236,1966,4,BRA,,
24.6305,1966,5,BRA,,
23.8783,1966,6,BRA,,
23.6111,1966,7,BRA,,
24.1826,1966,8,BRA,,
25.087,1966,9,BRA,,
26.2059,1966,10,BRA,,
25.9645,1966,11,BRA,,
26.0525,1966,12,BRA,,
25.7195,1967,1,BRA,,
25.5744,1967,2,BRA,,
25.2874,1967,3,BRA,,
24.8882,1967,4,BRA,,
24.6151,1967,5,BRA,,
23.2286,1967,6,BRA,,
23.421,1967,7,BRA,,
24.7898,1967,8,BRA,,
25.9286,1967,9,BRA,,
26.2791,1967,10,BRA,,
25.7068,1967,11,BRA,,
25.748,1967,12,BRA,,
25.4465,1968,1,BRA,,
25.4688,1968,2,BRA,,
25.1636,1968,3,BRA,,
24.2364,1968,4,BRA,,
22.8539,1968,5,BRA,,
23.1718,1968,6,BRA,,
23.4426,1968,7,BRA,,
24.2605,1968,8,BRA,,
24.7041,1968,9,BRA,,
25.9534,1968,10,BRA,,
26.0706,1968,11,BRA,,
25.7792,1968,12,BRA,,
25.8073,1969,1,BRA,,
26.2044,1969,2,BRA,,
26.0797,1969,3,BRA,,
25.4483,1969,4,BRA,,
24.8626,1969,5,BRA,,
23.8755,1969,6,BRA,,
23.5351,1969,7,BRA,,
24.4892,1969,8,BRA,,
26.0324,1969,9,BRA,,
25.7328,1969,10,BRA,,
26.4031,1969,11,BRA,,
25.5217,1969,12,BRA,,
25.8235,1970,1,BRA,,
25.8803,1970,2,BRA,,
25.7104,1970,3,BRA,,
25.482,1970,4,BRA,,
24.8032,1970,5,BRA,,
23.9641,1970,6,BRA,,
23.3154,1970,7,BRA,,
24.302,1970,8,BRA,,
25.2184,1970,9,BRA,,
26.0009,1970,10,BRA,,
25.7106,1970,11,BRA,,
26.2275,1970,12,BRA,,
25.65,1971,1,BRA,,
25.1997,1971,2,BRA,,
25.2421,1971,3,BRA,,
24.3679,1971,4,BRA,,
23.4862,1971,5,BRA,,
22.5239,1971,6,BRA,,
22.9739,1971,7,BRA,,
23.7331,1971,8,BRA,,
24.8674,1971,9,BRA,,
24.8062,1971,10,BRA,,
25.0692,1971,11,BRA,,
25.7409,1971,12,BRA,,
25.1321,1972,1,BRA,,
25.092,1972,2,BRA,,
25.4093,1972,3,BRA,,
24.4208,1972,4,BRA,,
24.4242,1972,5,BRA,,
24.1038,1972,6,BRA,,
23.4838,1972,7,BRA,,
24.1033,1972,8,BRA,,
25.1884,1972,9,BRA,,
25.7522,1972,10,BRA,,
26.0828,1972,11,BRA,,
26.1751,1972,12,BRA,,
26.4046,1973,1,BRA,,
26.186,1973,2,BRA,,
26.058,1973,3,BRA,,
25.8386,1973,4,BRA,,
24.1645,1973,5,BRA,,
23.9274,1973,6,BRA,,
22.8199,1973,7,BRA,,
23.8331,1973,8,BRA,,
24.808,1973,9,BRA,,
25.8328,1973,10,BRA,,
25.467,1973,11,BRA,,
25.526,1973,12,BRA,,
25.2625,1974,1,BRA,,
25.2838,1974,2,BRA,,
24.7862,1974,3,BRA,,
